Entry,Name,Level,Health,Mana,Armor,Copper,Holy,Fire,Nature,Frost,Shadow,Arcane
15275,Emperor Vek'nilash,63,1624014,0,4641,0,0,0,0,0,0,0
16098,Empyrean,60,15260,0,3750,0,0,0,0,0,0,0
5160,Emrul Riknussun Cooking Supplies,30,1605,0,1179,0,0,0,0,0,0,0
3108,Encrusted Surf Crawler,10,183,0,463,0,0,0,0,0,0,0
2233,Encrusted Tide Crawler,20,509,0,1254,0,0,0,0,0,0,0
5787,Enforcer Emilgund,11,440,0,528,22,0,0,0,0,0,0
5836,Engineer Whirleygig,19,562,0,802,35,0,0,0,0,0,0
9540,Enohar Thunderbrew,50,3517,0,2966,0,0,0,0,0,0,0
9521,Enraged Felbat,55,7854,0,3234,0,0,0,0,0,0,0
14101,Enraged Felguard,60,91560,0,3750,0,0,0,0,0,0,0
5295,Enraged Feral Scar,45,2291,0,2695,111,0,0,0,125,0,0
12921,Enraged Foulweald,24,866,0,975,42,0,0,0,0,0,0
9526,Enraged Gryphon,55,7639,0,3234,269,0,0,0,0,0,0
9527,Enraged Hippogryph,55,7696,0,3234,269,0,0,0,0,0,0
10992,Enraged Panther,30,2847,0,1179,0,0,0,0,0,0,0
12347,Enraged Reef Crawler,32,1055,0,1874,0,0,0,0,0,0,0
2791,Enraged Rock Elemental,43,2049,0,4738,0,0,0,0,0,0,0
1511,Enraged Silverback Gorilla,42,1981,0,2218,0,0,0,0,0,0,0
2275,Enraged Stanley,24,714,0,975,0,0,0,5,0,0,0
4034,Enraged Stone Spirit,25,707,0,1008,0,0,25,25,50,25,50
9297,Enraged Wyvern,55,10484,0,3234,269,0,0,0,0,0,0
8402,Enslaved Archaeologist,46,3077,0,2750,0,0,0,0,0,0,0
14452,Enslaved Doomguard Commander,61,9563,0,4047,792,0,0,0,0,0,244
2852,Enslaved Druid of the Talon,10,413,0,463,0,0,0,0,0,0,0
5261,Enthralled Atal'ai,46,5788,0,2750,423,0,0,30,0,0,70
13017,Enthralled Deeprun Rat,1,64,0,11,0,0,0,0,0,0,0
9878,Entropic Beast,52,3129,0,3060,0,0,0,0,0,0,0
9879,Entropic Horror,54,3473,0,3180,0,0,300,0,0,30,0
5883,Enyo Mage Trainer,50,3517,0,2966,0,0,0,0,0,0,0
15660,Eranikus Transformation Visual,1,5000,0,8,0,0,0,0,0,0,0
8506,Eranikus the Chained,1,64,53,5,0,0,0,0,0,0,0
15628,Eranikus the Redeemed,63,470000,0,4641,0,0,0,0,0,0,0
15491,"Eranikus, Tyrant of the Dream",63,2552390,0,4641,120000,0,0,0,0,0,0
7916,Erelas Ambersky,30,998,0,1179,0,0,0,0,0,0,0
801,Eric,1,64,0,8,0,0,0,0,0,0,0
6907,"Eric ""The Swift""",40,4572,0,1938,351,0,0,0,0,0,0
3627,Erich Lohan,5,166,0,111,0,0,0,0,0,0,0
9116,Eridan Bluewind Emerald Circle,57,4356,0,3342,0,0,0,0,0,0,0
11824,Erik Felixe,45,2972,0,2695,0,0,0,0,0,0,0
5483,Erika Tate Cooking Supplies,30,1605,0,1179,0,0,0,0,0,0,0
850,Erin,5,166,0,111,0,0,0,0,0,0,0
4214,Erion Shadewhisper Rogue Trainer,60,3139,0,3750,0,0,0,0,0,0,0
14494,Eris Havenfire,60,9298,0,3750,844,0,0,0,0,0,0
14857,Erk,2,87,0,20,0,0,0,0,0,0,0
880,Erlan Drudgemoor,8,156,0,306,14,0,0,0,0,0,0
6749,Erma Stable Master,29,1528,0,1145,0,0,0,0,0,0,0
15810,Eroded Anubisath Warbringer,17,1800,0,734,10753,0,0,0,0,0,0
12877,Ertog Ragetusk,35,2016,0,1349,0,0,0,0,0,0,0
14306,Eskhandar,1,8,0,8,0,0,0,0,0,0,0
6566,Estelle Gendry,25,1240,0,1008,0,0,0,0,0,0,0
3020,Etu Ragetotem Mace & Staff Merchant,30,1605,0,1179,0,0,0,0,0,0,0
4552,Eunice Burch Cooking Trainer,35,2016,0,1349,0,0,0,0,0,0,0
11216,Eva Sarkhoff,54,3986,0,3180,0,0,0,0,0,0,0
1310,Evan Larson Hatter,30,1605,0,1179,0,0,0,0,0,0,0
2334,Event Generator 001,5,166,0,111,0,0,0,0,0,0,0
11190,Everlook Bruiser,57,4356,0,3342,714,0,0,0,0,0,0
16106,Evert Sorisam,5,53,0,111,0,0,0,0,0,0,0
11188,Evie Whirlbrew Alchemy Supplies,58,4484,0,3396,0,0,0,0,0,0,0
9029,Eviscerator,54,18234,10205,3180,737,0,0,0,0,0,0
3640,Evolving Ectoplasm,18,1273,0,768,0,0,0,0,0,0,0
5778,Evolving Ectoplasm (Black),18,1251,0,768,0,0,0,0,0,0,0
5777,Evolving Ectoplasm (Green),18,1251,0,768,0,0,0,0,0,0,0
5776,Evolving Ectoplasm (Red),18,1251,0,768,0,0,0,0,0,0,0
14628,Evonice Sootsmoker The Thorium Brotherhood,51,3632,0,3018,0,0,0,0,0,0,0
1570,Executor Arren,5,166,0,111,0,0,0,0,0,0,10
1515,Executor Zygand,14,298,0,630,0,0,0,0,0,0,10
15800,Exit Trigger,1,8,0,8,0,0,0,0,0,0,0
14390,Expeditionary Mountaineer,37,4181,0,1568,0,0,0,0,0,0,0
14393,Expeditionary Priest,40,6547,1381,1590,0,0,0,0,0,0,0
2675,Explosive Sheep,30,1605,0,1179,64,0,0,0,0,0,0
14910,Exzhal Servitor of Rastakhan,60,9298,0,3750,0,0,0,0,0,0,0
2987,Eyahn Eagletalon,12,500,0,562,0,0,0,0,0,0,0
15589,Eye of C'Thun,63,1332400,0,3736,0,0,0,0,0,0,0
14396,Eye of Immol'thar,59,624,0,3449,0,0,0,0,0,0,0
4277,Eye of Kilrogg,22,1042,0,906,0,0,0,0,0,0,0
10411,Eye of Naxxramas,57,1300,0,3342,143,0,0,0,0,0,0
16236,Eye Stalk,61,19500,12000,3263,0,0,0,0,0,0,0
15726,Eye Tentacle,60,2289,0,3025,0,0,0,0,0,0,0
8539,Eyeless Watcher,58,3936,0,3396,172,0,0,0,0,0,0
4585,Ezekiel Graves Poison Supplies,30,1605,0,1179,0,0,0,0,0,0,0
7548,Faeling,1,5000,0,8,0,0,0,0,0,0,0
2796,Faelyssa,35,1233,0,1349,0,0,0,0,0,0,0
6707,Fahrad Grand Master Rogue,60,3857,0,3750,0,0,0,0,0,0,0
11829,Fahrak,42,2666,0,2218,0,0,0,0,0,0,0
3969,Fahran Silentblade Tools & Supplies,28,1454,0,1111,0,0,0,0,0,0,0
16531,Faint Necrotic Crystal,60,1000,0,3750,0,0,0,0,0,0,0
15218,Faire Cannon Trigger,1,64,0,8,1,0,0,0,0,0,0
3996,Faldreas Goeth'Shael,19,860,0,802,0,0,0,0,0,0,0
11081,Faldron Expert Leatherworker,32,1764,0,1249,0,0,0,0,0,0,0
4048,Falfindel Waywarder,28,1454,0,1111,0,0,0,0,0,0,0
5088,Falgran Hastil,38,2284,0,1684,133,0,0,0,0,0,0
1463,Falkan Armonis Reagents,25,1240,0,1008,0,0,0,0,0,0,0
6774,Falkhaan Isenstrider,10,413,0,463,0,0,0,0,0,0,0
8418,Falla Sagewind,25,1240,0,1008,0,0,0,0,0,0,0
6488,Fallen Champion,33,4009,0,1281,394,0,0,0,0,0,0
10996,Fallen Hero,59,9712,0,3449,761,0,0,0,0,0,0
7572,Fallen Hero of the Horde,60,3857,0,3750,0,0,0,0,0,0,0
4799,Fallenroot Hellcaller,25,1887,872,1008,154,0,0,0,0,0,0
4789,Fallenroot Rogue,22,1931,0,906,148,0,0,0,0,0,0
4788,Fallenroot Satyr,21,1634,0,872,129,0,0,0,0,0,0
4798,Fallenroot Shadowstalker,24,1786,581,975,146,0,0,0,0,0,0
16290,Fallout Slime,60,48293,0,3750,0,0,0,0,0,0,0
16032,Falrin Treeshaper,60,710,0,3750,0,0,0,0,0,0,0
5635,Falstad Wildhammer High Thane,50,3517,0,2966,0,0,0,0,0,0,0
7409,Faltering Draenethyst Sphere,1,64,0,8,1,0,0,0,0,0,0
15811,Faltering Silithid Flayer,14,540,0,630,0,0,0,0,0,0,0
14905,Falthir the Sightless,60,9298,0,3750,0,0,0,0,0,0,0
2919,Fam'retor Guardian,45,2191,0,2695,181,0,45,45,45,45,45
15382,Fandral Staghelm,63,937,52400,3736,0,0,0,0,0,0,0
14892,Fang,1,64,0,11,0,0,0,0,0,0,0
15510,Fankriss the Unyielding,63,976878,0,4641,788332,0,0,0,0,0,0
2465,Far Seer Mok'thardin,45,2972,0,2695,0,0,0,0,0,0,0
7942,Faralorn General Supplies,53,4661,0,3128,0,0,0,0,0,0,0
4479,Fardel Dabyrie,33,1332,0,1281,71,0,0,0,0,0,0
2845,Fargon Mortalak Superior Armorer,40,2471,0,1938,0,0,0,0,0,0,0
15909,Fariel Starsong Coin of Ancestry Collector,60,5000,5751,3025,0,0,0,0,0,0,0
9256,Farm Chicken,1,5500,0,11,0,0,0,0,0,0,0
10836,Farmer Dalson,56,3625,0,3289,278,0,0,0,0,0,0
237,Farmer Furlbrow,20,919,0,836,0,0,0,0,0,0,0
2403,Farmer Getz,24,654,0,975,47,0,0,0,0,0,0
2451,Farmer Kalaba,25,713,0,1008,50,0,0,0,0,0,0
2436,Farmer Kent,25,1240,0,1008,0,0,0,0,0,0,0
232,Farmer Ray,23,802,0,940,44,0,0,0,0,0,0
233,Farmer Saldean,20,919,0,836,0,0,0,0,0,0,0
1936,Farmer Solliden,8,155,0,306,14,0,0,0,0,0,0
2112,Farrin Daris,18,804,0,768,74,0,0,0,0,0,0
2114,Faruza Herbalism Trainer,5,166,0,111,0,0,0,0,0,0,0
3046,Father Cobb Priest Trainer,60,4486,0,3750,0,0,0,0,0,0,0
1253,Father Gavin The Argent Dawn,15,644,0,665,0,0,30,0,0,0,70
16113,Father Inigo Montoy Brotherhood of the Light,60,100000,243400,3748,0,0,0,0,0,0,0
4607,Father Lankester Priest Trainer,40,2471,0,1938,0,0,0,0,0,0,0
4608,Father Lazarus Priest Trainer,50,3517,0,2966,0,0,0,0,0,0,0
15698,Father Winter's Helper,1,46,0,8,0,0,0,0,0,0,0
15838,Father Winter's Helper (BIG) gf,1,5000,0,8,0,0,0,0,0,0,0
15729,Father Winter's Helper (BIG) gm,1,5000,0,7,0,0,0,0,0,0,0
15835,Father Winter's Helper (BIG) rf,1,5000,0,8,0,0,0,0,0,0,0
15832,Father Winter's Helper (BIG) rm,1,5000,0,8,0,0,0,0,0,0,0
8279,Faulty War Golem,46,2395,0,2750,119,0,0,0,0,0,0
12740,Faustron Wind Rider Master,55,7760,0,3234,0,0,0,0,0,0,0
890,Fawn,1,11,0,11,0,0,0,0,0,0,0
7939,Feathermoon Sentinel,55,5996,0,3234,739,0,0,0,0,0,0
472,Fedfennel,12,246,0,562,21,0,0,0,0,0,0
4063,Feeboz,39,1192,3075,1489,80,0,0,0,0,0,0
3421,Feegly the Exiled,19,860,0,802,0,0,0,0,0,0,0
4484,Feero Ironhand,20,445,0,836,0,0,0,0,0,0,0
13197,Fel Lash,56,14320,4326,3287,0,0,0,0,0,0,0
3864,Fel Steed,20,1446,0,836,0,0,0,0,0,0,0
1443,Fel'zerul,60,3857,0,3750,0,0,0,0,0,0,0
3095,Fela Heavy Armor Merchant,30,1605,0,1179,0,0,0,0,0,0,0
8675,Felbeast,51,2965,0,3018,0,0,75,75,75,75,0
7735,Felcular Champion of Razelikh,60,3704,0,3750,786,0,0,0,0,0,0
1296,Felder Stover Weaponsmith,52,3748,0,3060,0,0,0,0,0,0,0
17252,Felguard,58,1034,7910,3394,0,0,0,0,0,0,0
8717,Felguard Elite,63,55230,0,4641,3300,0,0,0,0,0,0
6011,Felguard Sentry,55,3360,0,2587,158,0,0,0,0,0,0
5395,Felgur Twocuts,44,2868,0,2528,0,0,0,0,0,0,0
6010,Felhound,55,3369,0,3234,0,0,0,0,0,0,0
9556,Felhound Minion,1,64,0,8,1,0,0,0,0,0,0
8668,Felhound Tracker,1,64,0,8,1,0,0,0,0,0,0
417,Felhunter,60,3857,3195,3025,0,0,0,0,0,0,0
4775,Felicia Doan Trade Supplies,30,1605,0,1179,0,0,0,0,0,0,0
1303,Felicia Gump Herbalism Supplies,30,1605,0,1179,0,0,0,0,0,0,0
2409,Felicia Maline Gryphon Master,55,7423,0,3234,0,0,0,0,0,0,0
3367,Felika Trade Supplies,30,1605,0,1179,0,0,0,0,0,0,0
14865,Felinni,10,590,0,423,0,0,0,0,0,0,0
8416,Felix Whindlebolt,2,87,0,20,0,0,0,0,0,0,0
10358,Fellicent's Shade,12,241,249,560,22,0,0,0,0,0,0
3762,Felmusk Felsworn,26,704,693,1042,48,0,0,0,0,0,0
3759,Felmusk Rogue,27,877,0,1078,53,0,0,0,0,0,0
3758,Felmusk Satyr,26,916,0,1043,50,0,0,0,0,0,0
3763,Felmusk Shadowstalker,27,877,0,1078,54,0,0,0,0,0,0
10468,Felnok Steelspring,54,3986,0,3180,0,0,0,0,0,0,0
8961,Felpaw Ravager,52,3093,0,3060,0,0,0,0,0,0,0
8960,Felpaw Scavenger,50,2820,0,2966,0,0,0,0,0,0,0
8959,Felpaw Wolf,48,3192,0,2857,0,0,0,0,0,0,0
3774,Felslayer,23,615,0,940,0,0,0,0,0,0,0
3102,Felstalker,4,86,0,68,0,0,0,0,0,0,0
304,Felsteed,1,64,53,5,2,0,0,0,0,0,0
5822,Felweaver Scornn,11,550,307,526,90,0,0,0,0,0,0
5947,Female Dark Assassin,1,5000,0,8,0,0,0,0,0,0,0
15217,Female Ghost,1,5000,0,8,0,0,0,0,0,0,0
5681,Female Human Captive,7,228,0,230,0,0,0,0,0,0,0
5948,Female Pirate,1,5000,0,8,0,0,0,0,0,0,0
1040,Fen Creeper,25,711,0,1008,48,0,0,50,0,0,0
1039,Fen Dweller,21,529,0,872,38,0,0,50,0,0,0
1041,Fen Lord,26,787,0,1043,51,0,0,50,0,0,0
507,Fenros,32,1474,2362,1872,75,0,0,0,0,0,0
4274,Fenrus the Devourer,25,3572,0,1008,0,0,0,0,0,0,0
16108,Fenstad Argyle,5,53,0,111,0,0,0,0,0,0,0
5167,Fenthwick Rogue Trainer,40,2471,0,1938,0,0,0,0,0,0,0
6570,Fenwick Thatros,16,355,0,700,29,0,0,0,0,0,0
2728,Feral Crag Coyote,38,1597,0,1684,0,0,0,0,0,0,0
2385,Feral Mountain Lion,28,952,0,1111,0,0,0,0,0,0,0
2034,Feral Nightsaber,11,221,0,528,0,0,0,0,0,0,0
5292,Feral Scar Yeti,44,1938,0,2528,101,0,0,0,0,0,0
852,Feral Spirit,1,5000,0,8,0,0,0,0,0,0,0
11749,Feran Strongwind,57,4356,0,3342,0,0,0,0,0,0,0
1778,Ferocious Grizzled Bear,12,294,0,562,0,0,0,0,0,0,0
5299,Ferocious Rage Scar,48,2746,0,2857,125,0,0,0,0,0,0
2249,Ferocious Yeti,32,1245,0,1249,69,0,0,0,0,0,0
7234,Ferocitas the Dream Eater,8,155,0,306,14,0,0,0,0,0,0
14308,Ferra,60,15717,0,3750,812,0,0,0,0,0,0
16788,Festival Flamekeeper,60,6900,0,3750,0,0,0,0,0,0,0
16990,Festival Flamekeeper Costume: Dwarf,1,5000,0,8,0,0,0,0,0,0,0
16988,Festival Flamekeeper Costume: Human,63,5000,0,4641,0,0,0,0,0,0,0
16987,Festival Flamekeeper Costume: Tauren,1,5000,0,8,0,0,0,0,0,0,0
16989,Festival Flamekeeper Costume: Troll,1,5000,0,8,0,0,0,0,0,0,0
16817,Festival Loremaster,60,6900,0,3750,0,0,0,0,0,0,0
16818,Festival Talespinner,60,6900,0,3750,0,0,0,0,0,0,0
1270,Fetid Corpse,30,1079,0,1179,61,0,0,0,0,0,0
10580,Fetid Zombie,56,3938,0,3289,164,0,0,0,0,0,0
15930,Feugen,63,490291,0,4641,0,0,0,0,0,0,0
4016,Fey Dragon,25,670,655,1008,45,0,0,20,0,0,0
14721,Field Marshal Afrasiabi,62,9835,0,4344,749,0,0,0,0,0,0
16254,Field Marshal Chambers The Argent Dawn,60,6900,2434,3748,0,0,0,0,0,0,0
14983,Field Marshal Oslight,62,4079,0,4344,0,0,0,0,0,0,0
15701,Field Marshal Snowfall War Effort Commander,60,2900,0,3750,0,0,0,0,0,0,0
13446,Field Marshal Teravaine,61,1800,0,4047,864,0,0,0,0,0,0
14337,Field Repair Bot 74A,50,3517,0,2966,0,0,0,0,0,0,0
5100,Fillius Fizzlespinner Trade Supplies,30,1605,0,1179,0,0,0,0,0,0,0
5127,Fimble Finespindle Expert Leatherworker,35,2016,0,1349,0,0,0,0,0,0,0
2486,Fin Fizracket Blackwater Raiders,42,2666,0,2218,0,0,0,0,0,0,0
1676,Finbus Geargrind Expert Engineer,31,1684,0,1213,0,0,0,0,0,0,0
9056,Fineous Darkvire Chief Architect,54,28960,9910,3178,1675,0,0,0,0,0,0
14446,Fingat,43,2057,0,2369,107,0,0,0,0,0,0
10776,Finkle Einhorn,60,9298,0,3750,0,0,0,0,0,0,0
4456,Fiora Longears,26,1309,0,1043,0,0,0,0,0,0,0
9699,Fire Beetle,1,64,0,11,0,0,0,0,0,0,0
575,Fire Elemental,36,1529,0,1456,0,0,0,0,0,0,0
5879,Fire Nova Totem,14,5,596,523,0,0,0,0,0,0,0
6110,Fire Nova Totem II,24,5,300,815,20,0,0,0,0,0,0
6111,Fire Nova Totem III,37,5,300,1300,22,0,0,0,0,0,0
7844,Fire Nova Totem IV,47,5,300,2265,24,0,0,0,0,0,0
7845,Fire Nova Totem V,52,5,300,2481,24,0,0,0,0,0,0
5927,Fire Resistance Totem,35,5,300,1124,22,0,0,0,0,0,0
7424,Fire Resistance Totem II,55,5,300,2609,25,0,0,0,0,0,0
7425,Fire Resistance Totem III,58,5,300,2740,25,0,0,0,0,0,0
5429,Fire Roc,45,1760,1534,2692,0,0,110,0,0,0,0
5896,Fire Spirit,1,64,0,8,1,0,50,10,10,10,10
9261,Firebrand Darkweaver Firebrand Legion,57,6643,2241,3340,514,0,0,0,0,0,0
9263,Firebrand Dreadweaver Firebrand Legion,58,6876,2289,3394,527,0,0,0,0,0,0
9259,Firebrand Grunt Firebrand Legion,57,8317,0,3342,592,0,0,0,0,0,0
9262,Firebrand Invoker Firebrand Legion,57,6513,3362,3340,508,0,0,0,0,0,0
9260,Firebrand Legionnaire Firebrand Legion,58,8528,0,5094,610,0,0,0,0,0,0
9264,Firebrand Pyromancer Firebrand Legion,58,7395,2289,3394,522,0,0,0,0,0,0
2192,Firecaller Radison,19,449,1118,674,33,0,0,0,0,0,0
8909,Fireguard,52,5691,3846,3072,0,0,0,0,-52,0,0
8911,Fireguard Destroyer,56,8097,0,3289,0,0,0,0,0,0,0
7035,Firegut Brute,53,3788,0,2346,159,0,0,0,0,0,0
8980,Firegut Captain,53,3866,0,3128,267,0,0,0,0,0,0
7033,Firegut Ogre,51,3541,0,2264,154,0,0,0,0,0,0
7034,Firegut Ogre Mage,52,2946,1923,2304,135,0,0,0,0,0,78
11668,Firelord,62,97110,0,4344,0,0,0,0,-93,0,0
4331,Firemane Ash Tail,43,4074,1332,2367,92,0,100,0,0,0,0
4334,Firemane Flamecaller,44,4810,1381,2527,99,0,100,0,0,0,0
4328,Firemane Scalebane,44,5209,1332,2527,99,0,100,0,0,0,0
4329,Firemane Scout,42,4656,0,2218,102,0,100,0,0,0,0
11983,Firemaw,63,999300,0,4641,1013688,0,0,0,0,0,0
12099,Firesworn,60,61040,0,3750,0,0,95,95,0,0,0
9698,Firetail Scorpid,57,3745,0,3342,0,0,0,0,0,0,0
11666,Firewalker,62,80925,0,4344,0,0,0,0,-93,0,0
4204,Firodren Mooncaller Herbalism Trainer,35,2016,0,1349,0,0,0,0,0,0,0
2490,First Mate Crazz Blackwater Raiders,44,2868,0,2528,0,0,0,0,0,0,0
1239,First Mate Fitzsimmons,30,1605,0,1179,0,0,0,0,0,0,0
2767,First Mate Nilzlix Blackwater Raiders,39,2376,0,1808,0,0,0,0,0,0,0
1159,First Mate Snellig,29,944,0,1145,60,0,0,0,0,0,0
12795,First Sergeant Hola'mahi Armor Quartermaster,55,4484,0,3234,0,0,0,0,0,0,0
15079,Fishbot 5000,50,3517,0,2966,0,0,0,0,0,0,0
15534,Fisherman Lin'do Spotted Yellowtail Collector,58,844,0,3396,0,0,0,0,0,0,0
4454,Fizzle Brassbolts,30,1605,0,1179,0,0,0,0,0,0,0
3203,Fizzle Darkstorm,12,218,537,475,21,0,0,0,0,0,0
5569,Fizzlebang Booms Fireworks Vendor,40,2471,0,1938,502,0,0,0,0,0,0
1419,Fizzles,1,64,0,8,1,0,0,0,0,0,0
7015,Flagglemurk the Cruel,16,353,0,700,29,0,0,0,0,0,0
3168,Flakk Trade Supplies,15,644,0,665,0,0,0,0,0,0,0
10217,Flame Buffet Totem,56,4231,300,2654,251,0,0,0,0,0,0
11669,Flame Imp,62,9711,0,4344,0,0,186,0,0,0,0
13148,Flame of Ragnaros,1,1,0,8,0,0,0,0,0,0,0
11981,Flamegor,63,999300,0,4641,1013688,0,0,0,0,0,0
11667,Flameguard,62,80925,0,4344,0,0,0,0,-93,0,0
9779,Flamekin Rager,56,1067,0,3289,97,0,0,0,0,0,0
9776,Flamekin Spitter,53,1021,0,3128,102,0,0,0,0,0,0
9777,Flamekin Sprite,52,987,0,3060,88,0,0,0,0,0,0
9778,Flamekin Torcher,56,873,2163,3287,97,0,0,0,0,0,0
7049,Flamescale Broodling,56,2825,2163,3287,145,0,0,0,0,0,0
7042,Flamescale Dragonspawn,57,8511,0,3342,592,0,125,0,0,0,0
7043,Flamescale Wyrmkin,58,6019,5461,2740,466,0,125,0,0,0,0
16383,Flameshocker,55,789,1708,3232,0,0,0,0,0,0,0
1044,Flamesnorting Whelp,27,689,732,1078,51,0,62,0,0,0,0
5950,Flametongue Totem,28,5,300,928,21,0,0,0,0,0,0
6012,Flametongue Totem II,46,5,300,2220,24,0,0,0,0,0,0
7423,Flametongue Totem III,46,5,300,2220,24,0,0,0,0,0,0
10557,Flametongue Totem IV,46,5,300,2220,24,0,0,0,0,0,0
11661,Flamewaker,62,77700,25680,4340,4468,0,93,0,0,0,0
11664,Flamewaker Elite,62,103600,30816,5425,6244,0,93,-93,-93,-93,-93
11663,Flamewaker Healer,60,97680,29208,3748,5518,0,0,0,0,0,0
11662,Flamewaker Priest,62,67980,72180,3500,0,0,93,0,0,0,0
12119,Flamewaker Protector,62,90650,25680,4340,5134,0,93,0,0,0,0
3035,Flatland Cougar,8,149,0,306,0,0,0,0,0,0,0
3566,Flatland Prowler,9,169,0,387,0,0,0,0,0,0,0
7365,Flawless Draenethyst Fragment,40,2471,0,1938,147,0,0,0,0,0,0
7364,Flawless Draenethyst Sphere,60,3857,0,3750,318,0,0,0,0,0,0
7447,Fledgling Chillwind,55,3443,0,3234,0,0,0,0,0,0,0
4031,Fledgling Chimaera,27,857,0,1078,0,0,0,0,0,0,0
9165,Fledgling Pterrordax,50,3283,0,2966,0,0,0,0,0,0,0
2546,Fleet Master Firallon,48,2600,0,2857,124,0,0,0,0,0,0
2487,Fleet Master Seahorn Blackwater Raiders,60,3857,0,3750,0,0,0,0,0,0,0
3246,Fleeting Plainstrider,13,282,0,596,0,0,0,0,0,0,0
3,Flesh Eater,25,710,0,1008,47,0,0,0,0,0,0
2462,Flesh Eating Worm,25,1,0,1008,0,0,0,0,0,0,0
1805,Flesh Golem,57,8714,0,3342,597,0,0,0,0,0,0
15335,Flesh Hunter,62,51792,0,4344,0,0,0,0,0,0,0
15802,Flesh Tentacle,60,24416,0,3750,0,0,0,0,0,0,0
10407,Fleshflayer Ghoul,60,9404,0,3750,648,0,0,0,0,0,0
1109,Fleshripper,14,300,0,630,0,0,0,0,0,0,0
14860,Flik,4,138,0,68,0,0,0,0,0,0,0
14866,Flik's Frog,5,166,0,111,0,0,0,0,0,0,0
12425,Flint Shadowmore SI:7,60,9153,0,3750,0,0,0,0,0,0,0
908,Flora Silverwind Herbalism Trainer,44,2868,0,2528,0,0,0,0,0,0,0
16086,Flower Shower,1,5000,0,8,0,0,0,0,0,0,0
1352,Fluffy,1,64,0,11,0,0,0,0,0,0,0
4620,Fobeed Race Announcer,35,2016,0,1349,0,0,0,0,0,0,0
573,Foe Reaper 4000,20,482,0,836,37,0,0,0,0,0,0
2696,Foggy MacKreel,30,1605,0,1179,0,0,0,0,0,0,0
4795,Force of Nature,17,363,0,734,22,0,0,0,0,0,0
2305,Foreman Bonds,30,873,852,1178,58,0,0,0,0,0,0
4723,Foreman Cozzle,38,1362,1189,1683,79,0,0,0,0,0,0
5835,Foreman Grills,19,312,0,802,31,0,0,0,0,0,0
1843,Foreman Jerris,62,11204,0,4344,1023,0,0,0,0,0,0
1844,Foreman Marcrid,58,3800,0,3396,174,0,0,0,0,0,0
341,Foreman Oslow,20,919,0,836,0,0,0,0,0,0,0
5931,Foreman Rigger,24,2052,0,975,247,0,0,0,0,0,0
7287,Foreman Silixiz,22,597,0,906,0,0,0,0,0,0,0
1254,Foreman Stonebrow Miners' League,12,500,0,562,0,0,0,0,0,0,0
11378,Foreman Thazz'ril,4,138,0,68,0,0,0,0,0,0,0
626,Foreman Thistlenettle,20,1445,0,836,123,0,0,0,0,0,0
1195,Forest Lurker,11,221,0,528,0,0,0,0,0,0,0
2350,Forest Moss Creeper,21,546,0,872,0,0,0,0,0,0,0
8766,Forest Ooze,53,3381,0,3128,148,0,0,100,0,0,100
30,Forest Spider,6,120,0,165,0,0,0,0,0,0,0
4059,Forest Spirit,1,64,0,8,1,0,0,0,0,0,0
15624,Forest Wisp,8,120,0,306,0,0,0,0,0,0,0
2322,Foreststrider,16,354,0,700,0,0,0,0,0,0,0
2321,Foreststrider Fledgling,13,281,0,596,0,0,0,0,0,0,0
2044,Forlorn Spirit,26,681,557,871,0,0,0,0,0,0,0
3807,Forsaken Assassin,30,980,0,1179,61,0,0,0,0,0,0
15064,Forsaken Blacksmith,1,64,0,8,1,0,0,0,0,0,0
2721,Forsaken Bodyguard,35,1297,0,1349,76,0,0,0,0,0,0
2714,Forsaken Courier,35,1338,0,1349,79,0,0,0,0,0,0
3808,Forsaken Dark Stalker,29,911,0,1145,59,0,0,0,0,0,0
15046,Forsaken Farmer,1,64,0,8,1,0,0,0,0,0,0
3733,Forsaken Herbalist,19,445,0,802,33,0,0,0,0,0,0
15108,Forsaken Horse,1,64,0,8,1,0,0,0,0,0,0
3806,Forsaken Infiltrator,30,994,0,1179,61,0,0,0,0,0,0
3804,Forsaken Intruder,29,916,0,1145,59,0,0,0,0,0,0
15089,Forsaken Lumberjack,1,64,0,8,1,0,0,0,0,0,0
15075,Forsaken Miner,1,64,0,8,1,0,0,0,0,0,0
3893,Forsaken Scout,23,654,0,940,49,0,0,0,0,0,0
3732,Forsaken Seeker,19,403,456,802,32,0,0,0,0,0,0
15087,Forsaken Stablehand,1,64,0,8,1,0,0,0,0,0,0
3734,Forsaken Thug,20,528,0,836,37,0,0,0,0,0,0
2601,Foulbelly,42,6817,0,2216,514,0,0,0,0,0,0
1847,Foulmane,52,3103,0,3060,148,0,0,0,0,0,0
3746,Foulweald Den Watcher,25,807,0,1008,48,0,0,0,0,0,0
3745,Foulweald Pathfinder,24,856,0,975,45,0,0,0,0,0,0
3748,Foulweald Shaman,25,644,655,1008,45,0,0,0,0,0,0
3750,Foulweald Totemic,24,740,618,975,43,0,0,0,0,0,0
3749,Foulweald Ursa,25,792,0,1008,48,0,0,0,0,0,0
3743,Foulweald Warrior,24,916,0,975,51,0,0,0,0,0,0
2611,Fozruk,42,5100,0,4436,366,0,25,25,25,25,0
2682,Fradd Swiftgear Engineering Supplies,24,1172,0,975,0,0,0,0,0,0,0
7884,Fraggar Thundermantle,60,3857,0,3750,0,0,0,0,0,0,0
